,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,PoolQC,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice
44,45,20,RL,70.0,7945.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,5.19295685089021,BLQ,21.563858652847824,1150,GasA,Ex,Y,FuseA,5.8233710096151645,0.0,5.8233710096151645,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1959.0,RFn,1,146.14835435423845,TA,TA,Y,0.0,0.0,None,None,None,5,2006,WD,Normal,33.14647808911633
45,46,120,RL,61.0,7658.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,6.020112740696528,Ex,TA,PConc,Ex,TA,No,GLQ,6.124683390894205,Unf,36.0,1752,GasA,Ex,Y,SBrkr,6.469690801955894,0.0,6.469690801955894,1,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2005.0,RFn,2,254.2103871974599,TA,TA,Y,4.339744943374829,4.70507726211954,None,None,None,2,2010,WD,Normal,38.39454674320386
46,47,50,RL,48.0,12822.0,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,7.20934025660291,Unf,9.1104335791443,1434,GasA,Ex,Y,SBrkr,6.24191633054756,5.011957040334737,6.8086201205528445,1,0,1,1,1,1,Gd,6,Typ,1,Ex,Attchd,2003.0,RFn,2,288.9666449753286,TA,TA,Y,4.237117172148238,3.992840935228726,None,None,None,8,2009,WD,Abnorml,36.470597069387914
47,48,20,FV,84.0,11096.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,3.2188758248682006,Unf,40.39801975344831,1656,GasA,Ex,Y,SBrkr,6.379183325375719,0.0,6.379183325375719,0,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2006.0,RFn,3,345.0503454335448,TA,TA,Y,0.0,5.357514732828966,None,None,None,7,2007,WD,Normal,36.73829733137768
48,49,190,RM,33.0,4456.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,5,1920,2008,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,27.129319932501073,736,GasA,Gd,Y,SBrkr,5.208581374280436,5.172830590742297,6.172934291446435,0,0,2,0,2,3,TA,8,Typ,0,None,None,None,None,0,0.0,None,None,N,0.0,0.0,None,None,None,6,2009,New,Partial,31.836556443736963
49,50,20,RL,66.0,7742.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.638567789166521,Unf,13.856406460551018,955,GasA,Ex,Y,SBrkr,5.559053361924572,0.0,5.559053361924572,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1966.0,Unf,1,181.02379707255236,TA,TA,Y,0.0,0.0,None,MnPrv,None,1,2007,WD,Normal,32.52221954661996
50,51,60,RL,70.04995836802665,13869.0,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,5.209486152841421,Unf,24.73863375370596,794,GasA,Gd,Y,SBrkr,5.308295923101004,5.0990195135927845,6.191976988439285,0,1,2,0,3,1,TA,6,Typ,0,None,Attchd,1997.0,Fin,2,181.81952823564853,TA,TA,Y,0.0,4.605437619492363,None,None,None,7,2007,WD,Normal,34.538495942518445
51,52,50,RM,52.0,6240.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,28.5657137141714,816,GasA,TA,Y,SBrkr,5.344690235567577,0.0,5.856010279957208,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1985.0,Unf,2,236.1299823055523,TA,TA,Y,3.9618183893458307,0.0,None,MnPrv,Shed,9,2006,WD,Normal,31.913364295024262
52,53,90,RM,107.5,8472.0,Grvl,None,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,Gd,TA,Gd,LwQ,4.653960350157523,GLQ,0.0,816,GasA,TA,N,SBrkr,5.344690235567577,0.0,5.344690235567577,1,0,1,0,2,1,TA,5,Typ,0,None,CarPort,1963.0,Unf,2,231.57097029480246,TA,TA,Y,3.9238409009285147,0.0,None,None,None,5,2010,WD,Normal,31.680308457985618
53,54,20,RL,68.0,17673.5,Pave,None,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,Gd,TA,CBlock,Ex,TA,Gd,GLQ,7.485281148175195,Unf,5.656854249492381,1842,GasA,Gd,Y,SBrkr,6.551223356576226,0.0,6.551223356576226,2,0,0,1,0,1,Gd,5,Typ,1,Gd,Attchd,1981.0,Fin,3,368.96935537793513,TA,TA,Y,4.830627903543849,4.559974399634918,None,None,None,11,2006,WD,Normal,38.81228886815089
54,55,80,RL,60.0,7134.0,Pave,None,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,5.953243334287785,Unf,0.0,384,GasA,TA,Y,SBrkr,6.072740553421622,0.0,6.072740553421622,0,0,1,0,3,1,TA,6,Min1,1,TA,Detchd,1962.0,Unf,2,252.71283086715363,TA,TA,Y,0.0,4.157392693711713,None,MnPrv,None,2,2007,WD,Normal,32.6607386020933
55,56,20,RL,100.0,10175.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,5.60947179518496,TA,TA,CBlock,TA,TA,No,BLQ,6.19644412779452,Unf,30.577769702841312,1425,GasA,Gd,Y,SBrkr,6.144035496020002,0.0,6.144035496020002,0,0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1964.0,RFn,2,254.2103871974599,TA,TA,Y,0.0,0.0,None,None,None,7,2008,WD,Normal,34.66062130211149
56,57,160,FV,31.5,2645.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,6.020112740696528,Gd,TA,PConc,Gd,TA,No,GLQ,6.476972362889683,Unf,17.916472867168917,970,GasA,Ex,Y,SBrkr,5.599359857446364,5.243610795028083,6.457655838149482,1,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,1999.0,Fin,2,217.79375748991595,TA,TA,Y,3.980000678184317,0.0,None,None,None,8,2009,WD,Abnorml,34.3784298299189
57,58,60,RL,89.0,11645.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,29.32575659723036,860,GasA,Ex,Y,SBrkr,5.415326084108911,5.415326084108911,6.439944309282142,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2004.0,RFn,2,250.08820795985196,TA,TA,Y,0.0,4.528645407154411,None,None,None,8,2006,WD,Normal,35.19454296406631
58,59,60,RL,66.0,13682.0,Pave,None,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.020112740696528,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,37.54996671103717,1410,GasA,Ex,Y,SBrkr,6.145113113442129,6.242944060281988,7.240013313571747,0,0,3,1,3,1,Gd,10,Typ,1,Gd,BuiltIn,2006.0,Fin,3,278.3294576604773,TA,TA,Y,4.326082637343479,0.0,None,None,None,10,2006,New,Partial,38.81228886815089
59,60,20,RL,60.0,7200.0,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,6.450470422144176,Unf,12.165525060596439,780,GasA,Ex,Y,SBrkr,5.284740304644863,0.0,5.284740304644863,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1973.0,Unf,1,167.39579664905668,TA,TA,Y,4.339744943374829,0.0,None,MnPrv,None,1,2008,WD,Normal,32.42359448137736
60,61,20,RL,63.0,13072.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,6.848005274576363,Unf,14.730919862656235,1158,GasA,Ex,Y,SBrkr,5.833472298241169,0.0,5.833472298241169,1,0,1,1,3,1,Gd,5,Typ,0,None,Detchd,2006.0,Unf,2,254.2103871974599,TA,TA,Y,0.0,4.157392693711713,None,None,None,5,2006,New,Partial,33.83735659112929
61,62,75,RM,60.0,7200.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,23.021728866442675,530,GasA,TA,N,SBrkr,4.909576518029626,4.798096379444943,5.773358348915986,0,0,1,0,3,1,Fa,6,Typ,0,None,Detchd,1935.0,Unf,1,141.16727830375265,TA,TA,N,0.0,0.0,None,None,None,3,2007,WD,Normal,31.188825919175915
62,63,120,RL,44.0,6442.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,5.187385805840755,Gd,TA,PConc,Gd,Gd,Mn,GLQ,3.2188758248682006,Unf,36.68787265568828,1370,GasA,Ex,Y,SBrkr,6.083873030121807,0.0,6.083873030121807,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2,219.33223283914836,TA,TA,Y,4.009207159182369,4.135281445879497,None,None,None,10,2007,WD,Normal,35.38527628604581
63,64,70,RM,50.0,10300.0,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,24.0,576,GasA,Gd,Y,SBrkr,5.480265945678404,5.331542066522949,6.4305634478069384,0,0,2,0,3,1,TA,9,Typ,0,None,Detchd,1990.0,Unf,2,217.79375748991595,TA,TA,Y,2.3273082429910747,2.573771258894848,None,GdPrv,None,4,2010,WD,Normal,33.10367550849373
64,65,60,RL,70.04995836802665,9375.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.020112740696528,TA,TA,PConc,Gd,TA,No,GLQ,6.606650186198215,Unf,17.832554500127006,1057,GasA,Ex,Y,SBrkr,5.701888846164727,5.590795937626017,6.715645101933151,1,0,2,1,3,1,Gd,8,Typ,0,None,Attchd,1998.0,RFn,2,279.8010023393658,TA,TA,Y,4.830627903543849,3.8005854346971066,None,GdPrv,None,2,2009,WD,Normal,35.9007749287799
65,66,60,RL,76.0,9591.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.84354441703136,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,33.80828300875393,1143,GasA,Ex,Y,SBrkr,5.814489058271064,6.038970529620172,7.051898115871033,0,0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2004.0,RFn,3,354.23047065635285,TA,TA,Y,4.326082637343479,5.396019230961669,None,None,None,10,2007,WD,Normal,38.3325608152022
66,67,20,RL,70.04995836802665,17673.5,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,5.662960480135946,TA,TA,CBlock,Gd,TA,Gd,GLQ,6.816735880594968,Unf,32.17141588429082,1947,GasA,TA,Y,SBrkr,6.81346636296638,0.0,6.854102318041757,1,0,2,0,3,1,TA,7,Min1,1,Gd,Attchd,1970.0,RFn,2,254.2103871974599,TA,TA,Y,4.619426417767996,0.0,None,None,None,7,2010,WD,Normal,34.64329853528887
67,68,20,RL,72.0,10665.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.123963979403259,Gd,TA,PConc,Gd,TA,Av,GLQ,6.921658184151129,Unf,20.97617696340303,1453,GasA,Ex,Y,SBrkr,6.2014328220225705,0.0,6.2014328220225705,1,0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2003.0,RFn,2,247.4585614167263,TA,TA,Y,4.13336488701833,3.569137194761795,None,None,None,6,2007,WD,Normal,36.08894859269581
68,69,30,RM,47.0,4608.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,27.331300737432898,747,GasA,TA,Y,SBrkr,5.227934653133386,0.0,5.227934653133386,0,0,1,0,2,1,TA,4,Typ,0,None,Attchd,1945.0,Unf,1,112.28305723515868,TA,TA,Y,0.0,0.0,None,None,None,6,2010,WD,Normal,29.878626082375405
69,70,50,RL,81.0,15593.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,None,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,6.403574197934815,Unf,26.476404589747453,1304,GasW,TA,Y,SBrkr,6.009237902640865,5.599359857446364,6.915387827509992,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1953.0,Fin,2,287.869593075388,TA,TA,Y,0.0,3.229341180888675,None,None,None,7,2006,WD,Normal,36.06030024221438
70,71,20,RL,95.0,13651.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,6.020112740696528,TA,Gd,CBlock,Gd,TA,Gd,ALQ,7.485281148175195,Unf,18.520259177452136,2052,GasA,Ex,Y,SBrkr,6.81346636296638,0.0,6.866491166273,1,0,2,0,3,1,TA,8,Typ,2,Gd,Attchd,1973.0,Fin,2,231.57097029480246,TA,TA,Y,4.617290389899078,0.0,None,None,None,2,2007,WD,Normal,36.58706348676309
71,72,20,RL,69.0,7599.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.338594078203183,Unf,16.73320053068151,845,GasA,TA,Y,SBrkr,5.391556705395693,0.0,5.391556705395693,1,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1987.0,Unf,2,170.61997603220578,TA,TA,Y,0.0,0.0,None,None,None,6,2007,WD,Normal,32.637841772228796
72,73,60,RL,74.0,10141.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,3.713572066704308,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,28.844410203711913,832,GasA,Gd,Y,SBrkr,5.454259762908898,5.372312293540243,6.438071415581332,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1998.0,Fin,2,197.21429764267415,TA,TA,Y,0.0,4.858268333593467,None,None,None,12,2009,WD,Normal,34.8147204109419
73,74,20,RL,85.0,10200.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.653960350157523,TA,TA,CBlock,TA,TA,No,ALQ,5.771441123130016,BLQ,20.09975124224178,1086,GasA,Gd,Y,SBrkr,5.740602242497573,0.0,5.740602242497573,1,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1989.0,Unf,2,221.63627561300657,TA,TA,Y,0.0,0.0,None,GdWo,None,5,2010,WD,Normal,33.31098450604497
74,75,50,RM,60.0,5790.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,CBlock,Fa,TA,No,Unf,0.0,Unf,28.982753492378876,840,GasA,Gd,N,SBrkr,5.383563270955295,5.259147589855096,6.329490599410055,0,0,2,0,3,2,TA,8,Typ,0,None,Detchd,1915.0,Unf,1,178.23370381500186,TA,TA,Y,0.0,0.0,None,None,None,5,2010,WD,Normal,31.54194046582839
75,76,180,RM,31.5,1596.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,6.137727054086234,Unf,0.0,462,GasA,TA,Y,SBrkr,4.789017632287381,4.6361821858297025,5.606466560232338,1,0,1,0,2,1,TA,5,Typ,0,None,BuiltIn,1973.0,Unf,1,144.90601107024509,TA,TA,Y,4.009207159182369,4.939156690130875,None,GdWo,None,11,2009,WD,Normal,30.597066452183665
76,77,20,RL,70.04995836802665,8475.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,5.43372200355424,Unf,26.90724809414742,952,GasA,Ex,Y,FuseA,5.55468246086876,0.0,5.55468246086876,0,0,1,0,2,1,TA,4,Typ,0,None,Detchd,1956.0,Unf,1,139.08244789004488,TA,TA,Y,0.0,0.0,None,None,None,4,2008,WD,Normal,32.918818713056595
77,78,50,RM,50.0,8635.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,5.820082930352362,GLQ,17.175564037317667,672,GasA,TA,Y,SBrkr,5.72201110515261,3.820277413922505,5.987227794052089,1,0,1,0,2,1,TA,6,Min1,0,None,Detchd,1948.0,Unf,1,120.90513870156188,TA,TA,Y,0.0,0.0,None,MnPrv,None,1,2008,WD,Normal,32.52221954661996
78,79,90,RL,72.0,10778.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,41.054841371024686,1768,GasA,TA,N,SBrkr,6.484411467763075,0.0,6.484411467763075,0,0,2,0,4,2,TA,8,Typ,0,None,None,None,None,0,0.0,None,None,Y,0.0,0.0,None,None,None,4,2010,WD,Normal,32.95179407355312
79,80,50,RM,60.0,10440.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,20.97617696340303,440,GasA,Gd,Y,SBrkr,5.110296440951463,4.838326138391174,5.922107381118681,0,0,1,1,2,1,TA,5,Typ,0,None,Detchd,1966.0,Unf,2,202.29685300691082,TA,TA,Y,3.6725486600996184,0.0,None,MnPrv,None,5,2009,WD,Normal,31.680308457985618
80,81,60,RL,100.0,13000.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.020112740696528,TA,Gd,CBlock,Gd,TA,No,Rec,6.1070228877422545,Unf,21.166010488516726,896,GasA,TA,Y,SBrkr,5.863465432262918,5.566315367427482,6.803068856157825,0,0,2,1,4,1,Gd,8,Typ,1,Gd,Attchd,1968.0,Fin,1,228.9040052039555,TA,TA,Y,0.0,4.559974399634918,None,None,None,6,2009,WD,Normal,35.09731612808555
81,82,120,RM,32.0,4500.0,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.020112740696528,TA,Gd,PConc,Ex,Gd,No,GLQ,7.091742115095153,Unf,6.0,1237,GasA,Ex,Y,SBrkr,6.046900908528636,0.0,6.046900908528636,1,0,2,0,2,1,TA,5,Typ,0,None,Attchd,1998.0,Fin,2,188.55808446677074,TA,TA,Y,0.0,5.5318970075047895,None,None,None,3,2006,WD,Normal,33.66086385513772
82,83,20,RL,78.0,10206.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,6.020112740696528,TA,TA,PConc,Gd,TA,No,GLQ,3.5263605246161616,Unf,39.11521443121589,1563,GasA,Ex,Y,SBrkr,6.28767006144101,0.0,6.28767006144101,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2007.0,RFn,3,320.8249386538513,TA,TA,Y,4.13336488701833,4.916610288454829,None,None,None,10,2008,WD,Normal,36.613811094293
83,84,20,RL,80.0,8892.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,4.204692619390966,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,32.63433774416144,1065,GasA,Gd,Y,SBrkr,5.712647174835975,0.0,5.712647174835975,0,0,1,1,3,1,TA,6,Typ,0,None,Detchd,1974.0,Unf,2,210.45863695148466,TA,TA,Y,3.6725486600996184,0.0,None,None,None,7,2007,COD,Normal,32.498863625945454
84,85,80,RL,70.04995836802665,8530.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,3.1354942159291497,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,19.595917942265423,384,GasA,Gd,Y,SBrkr,5.3249313382911945,5.087667266153475,6.196184926299805,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1995.0,Fin,2,186.58076628491958,TA,TA,Y,4.009207159182369,4.559974399634918,None,None,Shed,5,2009,WD,Normal,34.23314576890581
85,86,60,RL,107.5,16059.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,5.652489180268651,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,35.888716889852724,1288,GasA,Ex,Y,SBrkr,6.005778683380105,5.779843092764728,7.01163277797172,0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1991.0,Unf,2,210.84584334235169,TA,TA,Y,4.047982777745786,4.70507726211954,None,None,None,4,2006,WD,Normal,37.00430104225222
86,87,60,RL,107.5,11911.0,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,26.153393661244042,684,GasA,Ex,Y,SBrkr,5.114038879520183,5.440339803164641,6.284650771225319,0,0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2005.0,Fin,2,186.58076628491958,TA,TA,Y,3.883497032423913,3.8588978304885067,None,None,None,3,2009,WD,Normal,34.43217490676353
87,88,160,FV,40.0,3951.0,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,4.343805421853684,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,24.73863375370596,612,GasA,Ex,Y,SBrkr,4.9737947036147325,4.9737947036147325,5.91487205010149,0,0,2,1,2,1,Gd,4,Typ,0,None,Detchd,2009.0,RFn,2,236.1299823055523,TA,TA,Y,0.0,5.5318970075047895,None,None,None,6,2009,New,Partial,34.08490478449912
88,89,50,C (all),105.0,8470.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,1915,1982,Hip,CompShg,Plywood,Plywood,None,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0.0,Unf,31.827660925679098,1013,GasA,TA,N,SBrkr,5.641600918682489,0.0,6.250123996309931,0,0,1,0,2,1,Fa,6,Typ,0,None,None,None,None,0,0.0,None,None,N,0.0,0.0,None,MnPrv,None,10,2009,ConLD,Abnorml,30.21495620257119
89,90,20,RL,60.0,8070.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,6.3784261836515865,Unf,20.049937655763422,990,GasA,Ex,Y,SBrkr,5.609301689613829,0.0,5.609301689613829,1,0,1,0,3,1,TA,5,Typ,0,None,None,None,None,0,0.0,None,None,Y,0.0,0.0,None,None,None,8,2007,WD,Normal,32.36183338115939
